publishedDate,symbol,title,image,site,text,url,cleaned_text,sentiment_score,sentiment_label,news_count_last_24h,average_sentiment_last_24h,news_volatility_impact
2019-08-22 09:31:00,MSFT,Can the Minecraft Deal Boost Microsoft's Gaming Segment?,https://images.financialmodelingprep.com/news/can-the-minecraft-deal-boost-microsofts-gaming-segment-20190822.jpg,zacks.com,Microsoft's new partnership with Nvidia could give its gaming segment a much-needed push.,https://www.zacks.com/stock/news/482714/can-the-minecraft-deal-boost-microsofts-gaming-segment,microsofts new partnership nvidia could give gaming segment muchneeded push,0.0,neutral,2.0,0.05135,0.07261986642785843
2019-08-22 11:06:07,MSFT,Microsoft The Latest To Be Criticized For Using Humans To Listen To User Audio,https://images.financialmodelingprep.com/news/microsoft-the-latest-to-be-criticized-for-using-humans-20190822.jpg,benzinga.com,"Microsoft Corporation (NASDAQ: MSFT) is the latest tech company to be criticized for using humans to review audio captured through devices, raising more privacy concerns about in-home tech.",https://www.benzinga.com/tech/19/08/14312932/microsoft-the-latest-to-be-criticized-for-using-humans-to-listen-to-user-audio,microsoft corporation nasdaq msft latest tech company criticized using humans review audio captured devices raising privacy concerns inhome tech,-0.3612,negative,3.0,-0.08616666666666667,0.2436582100675726
2019-08-22 23:53:51,MSFT,"Amazon, Microsoft and other titans face scrutiny in report about killer-robot tech",https://images.financialmodelingprep.com/news/amazon-microsoft-and-other-titans-face-scrutiny-in-report-20190822.jpg,geekwire.com,"Dutch activists are voicing concerns about technologies that could open the way for lethal autonomous weapons – such as AI software, facial recognition and swarming aerial systems – and are wondering where several tech titans including Amazon and Microsoft stand.",https://www.geekwire.com/2019/amazon-microsoft-titans-face-scrutiny-report-killer-robot-tech/,dutch activists voicing concerns technologies could open way lethal autonomous weapons ai software facial recognition swarming aerial systems wondering several tech titans including amazon microsoft stand,-0.296,negative,4.0,-0.138625,0.22491566382387274
2019-08-23 04:06:07,MSFT,10 Most-Loved Stocks in Hedge Funds: Goldman's VIP List,https://images.financialmodelingprep.com/news/10-mostloved-stocks-in-hedge-funds-goldmans-vip-list-20190823.jpg,investopedia.com,The Goldman Sachs VIP lineup has outperformed the S&P 500 in 60% of quarters since 2001.,https://www.investopedia.com/investing/10-mostloved-stocks-hedge-funds-goldmans-vip-list/,goldman sachs vip lineup outperformed sp quarters since,0.5106,positive,5.0,-0.008779999999999987,0.3496268181933417
2019-08-23 08:31:00,MSFT,Microsoft Management Talks Commercial Cloud and LinkedIn,https://images.financialmodelingprep.com/news/microsoft-management-talks-commercial-cloud-and-linkedin-20190823.jpg,fool.com,CFO Amy Hood helps investors better understand these two growth drivers.,https://www.fool.com/investing/2019/08/23/microsoft-management-talks-commercial-cloud-and-li.aspx,cfo amy hood helps investors better understand two growth drivers,0.7964,positive,5.0,0.12996000000000002,0.5070992881083546
2019-08-23 08:54:00,MSFT,Is Microsoft The New Safe Haven Stock?,https://images.financialmodelingprep.com/news/is-microsoft-the-new-safe-haven-stock-20190823.jpg,fool.com,Tech and blue-chip aren't mutually exclusive.,https://www.fool.com/investing/2019/08/23/is-microsoft-the-new-safe-haven-stock.aspx,tech bluechip arent mutually exclusive,-0.0951,negative,6.0,0.09245000000000002,0.462776134864364
2019-08-23 13:22:00,MSFT,3 Large-Cap Tech Stocks for Dividend Investors to Buy After Powell Update,https://images.financialmodelingprep.com/news/3-largecap-tech-stocks-for-dividend-investors-to-buy-20190823.jpg,zacks.com,"As bond yields slip, we searched using the Zacks Stock Screener for large-cap technology firms that also pay a dividend. Here are 3 of the strong tech stocks that came through our screen this morning.",https://www.zacks.com/stock/news/485014/3-large-cap-tech-stocks-for-dividend-investors-to-buy-after-powell-update,bond yields slip searched using zacks stock screener largecap technology firms also pay dividend strong tech stocks came screen morning,0.4404,positive,5.0,0.27126,0.45212485886091247
2019-08-26 09:48:00,MSFT,Four GARP Stocks to Scoop Up for Maximum Returns,https://images.financialmodelingprep.com/news/four-garp-stocks-to-scoop-up-for-maximum-returns-20190826.jpg,zacks.com,"If you're looking for a profitable portfolio of stocks that will offer the best of value and growth investing, try the growth at a reasonable price or GARP strategy.",https://www.zacks.com/stock/news/489333/4-garp-stocks-to-scoop-up-for-maximum-returns,youre looking profitable portfolio stocks offer best value growth investing try growth reasonable price garp strategy,0.9287,positive,1.0,0.9287,
2019-08-26 12:12:14,MSFT,Microsoft will let some Windows 7 customers get free security updates for an extra year,https://images.financialmodelingprep.com/news/microsoft-will-let-some-windows-7-customers-get-free-20190826.jpg,techcrunch.com,"In four months time, Windows 7 will reach end-of-life and will no longer receive security updates. That’s going to be a problem for some enterprises which still run the decade-old operating system.",https://techcrunch.com/2019/08/26/microsoft-enterprise-windows-7-security-updates/,four months time windows reach endoflife longer receive security updates thats going problem enterprises still run decadeold operating system,-0.0516,negative,2.0,0.43855,0.6931767775971724
2019-08-26 13:50:59,MSFT,"Chase Coleman Buys Uber, Boosts Microsoft and others",https://images.financialmodelingprep.com/news/chase-coleman-buys-uber-boosts-microsoft-and-others-20190826.jpg,gurufocus.com,"Chase Coleman (Trades, Portfolio), founder of Tiger Global Management, bought shares of the following stocks in the second quarter.",https://www.gurufocus.com/news/936165/chase-coleman-buys-uber-boosts-microsoft,chase coleman trades portfolio founder tiger global management bought shares following stocks second quarter,0.296,positive,3.0,0.39103333333333334,0.4970115927554742
2019-08-26 14:14:00,MSFT,The 10 Biggest SRI Stocks,https://images.financialmodelingprep.com/news/the-10-biggest-sri-stocks-20190826.jpg,fool.com,Fast food and oil companies top the list of socially responsible investing stocks? Learn the surprising reasons why.,https://www.fool.com/investing/2019/08/26/the-10-biggest-sri-stocks.aspx,fast food oil companies top list socially responsible investing stocks learn surprising reasons,0.6369,positive,4.0,0.4525,0.4240199916670596
2019-08-26 15:51:00,MSFT,Robot Wars: A Tale of 2 AI Heavyweights,https://images.financialmodelingprep.com/news/robot-wars-a-tale-of-2-ai-heavyweights-20190826.jpg,fool.com,"After decades of being told by Hollywood that machines were going to kill us all, we're finally witnessing the arrival of AI -- but it's not what we expected.",https://www.fool.com/investing/2019/08/26/robot-wars-a-tale-of-2-ai-heavyweights.aspx,decades told hollywood machines going kill us finally witnessing arrival ai expected,-0.6908,negative,5.0,0.22384000000000004,0.6295011461466928
2019-08-27 06:35:24,MSFT,The SIx Most Shorted Dow Stocks,https://images.financialmodelingprep.com/news/the-six-most-shorted-dow-stocks-20190827.jpg,247wallst.com,"It takes a certain kind of courage to short sell blue chips, such as the Dow Jones industrial average components.",https://247wallst.com/investing/2019/08/27/6-most-shorted-dow-stocks-intel-back-on-top/,takes certain kind courage short sell blue chips dow jones industrial average components,0.8271,positive,6.0,0.3243833333333333,0.6145495306862309
2019-08-27 07:32:19,MSFT,Dutch regulator sees potential privacy breach in Microsoft Windows,https://images.financialmodelingprep.com/news/dutch-regulator-sees-potential-privacy-breach-in-microsoft-windows-20190827.jpg,reuters.com,"Microsoft is remotely collecting data from users of Windows Home and Windows Pro, in a potential breach of privacy rules, the Dutch Data Protection Agency (DPA) said on Tuesday.",https://www.reuters.com/article/us-microsoft-privacy/dutch-regulator-sees-potential-privacy-breach-in-microsoft-windows-idUSKCN1VH18T,microsoft remotely collecting data users windows home windows pro potential breach privacy rules dutch data protection agency dpa said tuesday,0.0,neutral,7.0,0.27804285714285715,0.5742456061568745
2019-08-27 08:45:06,MSFT,3 Reasons Why Microsoft Stock Is a Great Growth Name,https://images.financialmodelingprep.com/news/3-reasons-why-microsoft-stock-is-a-great-growth-20190827.jpg,investorplace.com,"MSFT stock is well-positioned to outperform the market, as MSFT's financials exhibit above-average growth. 
The post 3 Reasons Why Microsoft Stock Is a Great Growth Name appeared first on InvestorPlace.",https://investorplace.com/2019/08/3-reasons-why-microsoft-stock-is-a-great-growth-name/,msft stock wellpositioned outperform market msfts financials exhibit aboveaverage growth post reasons microsoft stock great growth name appeared first investorplace,0.8519,positive,8.0,0.349775,0.569046334417757
2019-08-27 09:22:07,MSFT,Female Founders Alliance unveils second class and new partnership with Microsoft,https://images.financialmodelingprep.com/news/female-founders-alliance-unveils-second-class-and-new-partnership-20190827.jpeg,geekwire.com,Female Founders Alliance is back with its second accelerator cohort as the Seattle-based organization looks to help another round of female-led startups grow their businesses and land funding.,https://www.geekwire.com/2019/female-founders-alliance-unveils-second-class-new-partnership-microsoft/,female founders alliance back second accelerator cohort seattlebased organization looks help another round femaleled startups grow businesses land funding,0.4019,positive,9.0,0.35556666666666664,0.5325776046737226
2019-08-27 11:34:11,MSFT,Microsoft’s lead EU data watchdog is looking into fresh Windows 10 privacy concerns,https://images.financialmodelingprep.com/news/microsofts-lead-eu-data-watchdog-is-looking-into-fresh-20190827.jpg,techcrunch.com,The Dutch data protection agency has asked Microsoft’s lead privacy regulator in Europe to investigate ongoing concerns it has attached to how Windows 10 gathers user data. Back in 2017 the privacy watchdog found Microsoft’s platform to be in breach of local privacy laws on account of how it collects telemetry metadata.,https://techcrunch.com/2019/08/27/microsofts-lead-eu-data-watchdog-is-looking-into-fresh-windows-10-privacy-concerns/,dutch data protection agency asked microsofts lead privacy regulator europe investigate ongoing concerns attached windows gathers user data back privacy watchdog found microsofts platform breach local privacy laws account collects telemetry metadata,0.0,neutral,9.0,0.25237777777777776,0.4963901635250687
2019-08-27 12:33:00,MSFT,Microsoft announces event for Oct. 2 where new Surface computers are expected,https://images.financialmodelingprep.com/news/microsoft-announces-event-for-oct-2-where-new-surface-20190827.jpg,cnbc.com,Microsoft will hold a press event in New York City on Oct. 2 where its new Surface computers are expected.,https://www.cnbc.com/2019/08/27/microsoft-surface-event-set-for-oct-2.html,microsoft hold press event new york city oct new surface computers expected,0.0,neutral,9.0,0.2581111111111111,0.49272479246645495
2019-08-27 12:37:01,MSFT,Microsoft’s next Surface event is October 2,https://images.financialmodelingprep.com/news/microsofts-next-surface-event-is-october-2-20190827.jpeg,techcrunch.com,"Microsoft just sent out invites for its next big event. Set for October 2 in New York, the unveiling comes exactly a year after the company’s last major Surface hardware launch.",https://techcrunch.com/2019/08/27/microsofts-next-surface-event-is-october-2/,microsoft sent invites next big event set october new york unveiling comes exactly year companys last major surface hardware launch,0.0,neutral,10.0,0.2323,0.47166148171472866
2019-09-24 09:14:00,MSFT,Microsoft Dynamics 365 Solutions Gain Retailer Traction,https://images.financialmodelingprep.com/news/microsoft-dynamics-365-solutions-gain-retailer-traction-20190924.jpg,zacks.com,"Microsoft (MSFT) is expected to benefit from growing adoption of its latest Dynamics 365 offerings, updated with robust enhancements.",https://www.zacks.com/stock/news/533535/microsoft-dynamics-365-solutions-gain-retailer-traction,microsoft msft expected benefit growing adoption latest dynamics offerings updated robust enhancements,0.802,positive,1.0,0.802,
2019-09-24 10:37:06,MSFT,Microsoft urges Windows users to install emergency security patch,https://images.financialmodelingprep.com/news/microsoft-urges-windows-users-to-install-emergency-security-patch-20190924.jpg,techcrunch.com,Microsoft has warned Windows users to install an “emergency” out-of-band security patch. The software giant said in an advisory that a security flaw in some versions of Internet Explorer could allow an attacker to remotely run malicious code on an affected device.,https://techcrunch.com/2019/09/24/microsoft-emergency-patch-windows/,microsoft warned windows users install emergency outofband security patch software giant said advisory security flaw versions internet explorer could allow attacker remotely run malicious code affected device,-0.5106,negative,2.0,0.1457,0.9281483609854624
2019-09-24 13:00:55,MSFT,Windows 10 now runs on over 900M devices,https://images.financialmodelingprep.com/news/windows-10-now-runs-on-over-900m-devices-20190924.jpg,techcrunch.com,So you thought there were 800 million Windows 10 Devices that will get Microsoft’s most recent out-of-band emergency patch? Think again.,https://techcrunch.com/2019/09/24/windows-10-now-runs-on-over-900m-devices/,thought million windows devices get microsofts recent outofband emergency patch think,-0.3818,negative,3.0,-0.030133333333333328,0.7235204028452366
2019-09-24 13:02:02,MSFT,Windows 10 reaches 900M devices as Microsoft inches closer to 1 billion milestone,https://images.financialmodelingprep.com/news/windows-10-reaches-900m-devices-as-microsoft-inches-closer-20190924.jpeg,geekwire.com,Microsoft is closing in on a big milestone for Windows 10.,https://www.geekwire.com/2019/windows-10-reaches-900m-devices-inches-closer-1-billion-milestone/,microsoft closing big milestone windows,0.0,neutral,4.0,-0.022599999999999995,0.5909440357033255
2019-09-24 13:08:53,MSFT,Microsoft sends another warning: Update Windows now to fix critical security issues,https://images.financialmodelingprep.com/news/microsoft-sends-another-warning-update-windows-now-to-fix-20190924.jpg,cnn.com,"Microsoft issued two emergency Windows updates Monday to protect against ""critical"" and ""important"" vulnerabilities impacting Internet Explorer and Windows Defender, the anti-virus software.",https://www.cnn.com/2019/09/24/tech/microsoft-windows-security-threat/index.html,microsoft issued two emergency windows updates monday protect critical important vulnerabilities impacting internet explorer windows defender antivirus software,-0.1779,negative,5.0,-0.05366,0.5164637044362362
2019-09-24 18:15:00,MSFT,Microsoft will soon let you play Xbox games from Android phones,https://images.financialmodelingprep.com/news/microsoft-will-soon-let-you-play-xbox-games-from-20190924.jpg,cnbc.com,Microsoft will begin letting consumers preview its xCloud game streaming service in October. It will run on Android phones and tablets.,https://www.cnbc.com/2019/09/24/microsoft-xcloud-gaming-preview-starts-in-october.html,microsoft begin letting consumers preview xcloud game streaming service october run android phones tablets,0.0,neutral,6.0,-0.04471666666666666,0.4624583285731447
2019-09-24 18:15:08,MSFT,Microsoft to begin public trials of Project xCloud game streaming service in October,https://images.financialmodelingprep.com/news/microsoft-to-begin-public-trials-of-project-xcloud-game-20190924.jpg,geekwire.com,"Microsoft’s highly anticipated Project xCloud game streaming service, which lets users play high-powered Xbox games like Halo on their smartphones, will be available to the public for the first time starting in October.",https://www.geekwire.com/2019/microsoft-begin-public-trials-project-xcloud-game-streaming-service-october/,microsofts highly anticipated project xcloud game streaming service lets users play highpowered xbox games like halo smartphones available public first time starting october,0.5994,positive,7.0,0.04730000000000001,0.4873320804817457
